timestamp,open,high,low,close,volume,funding_rate
1774482480000,91.565,91.569,91.554,91.566,4.53,-2.1459e-06
1774482540000,91.588,91.588,91.543,91.543,44.66,-2.1459e-06
1774482600000,91.544,91.597,91.544,91.597,123.45,-2.1459e-06
1774482660000,91.595,91.616,91.594,91.602,2.85,-2.1459e-06
1774482720000,91.604,91.681,91.604,91.671,71.65,-2.1459e-06
1774482780000,91.672,91.702,91.672,91.695,26.57,-2.1459e-06
1774482840000,91.694,91.7,91.66,91.7,464.46,-2.1459e-06
1774482900000,91.7,91.705,91.673,91.679,276.38,-2.1459e-06
1774482960000,91.679,91.719,91.679,91.7,11.12,-2.1459e-06
1774483020000,91.7,91.7,91.657,91.669,11.63,-2.1459e-06
1774483080000,91.67,91.67,91.642,91.643,830.03,-2.1459e-06
1774483140000,91.655,91.66,91.655,91.659,34.01,-2.1459e-06
1774483200000,91.659,91.67,91.592,91.636,7117.95,-2.1459e-06
1774483260000,91.627,91.646,91.621,91.626,941.25,-2.0704e-06
1774483320000,91.634,91.661,91.608,91.661,49.89,-2.0704e-06
1774483380000,91.66,91.705,91.653,91.673,819.88,-2.0704e-06
1774483440000,91.671,91.671,91.584,91.584,608.82,-2.0704e-06
1774483500000,91.583,91.598,91.573,91.591,350.62,-2.0704e-06
1774483560000,91.592,91.592,91.532,91.532,424.47,-2.0704e-06
1774483620000,91.532,91.582,91.491,91.529,383.88,-2.0704e-06
1774483680000,91.519,91.564,91.519,91.554,38.8,-2.0704e-06
1774483740000,91.547,91.548,91.485,91.485,2459.27,-2.0704e-06
1774483800000,91.485,91.507,91.447,91.482,2687.94,-2.0704e-06
1774483860000,91.482,91.518,91.48,91.512,552.71,-2.0704e-06
1774483920000,91.517,91.56,91.507,91.557,520.49,-2.0704e-06
1774483980000,91.557,91.557,91.525,91.536,1284.46,-2.0704e-06
1774484040000,91.544,91.614,91.544,91.614,375.84,-2.0704e-06
1774484100000,91.613,91.729,91.613,91.71,1192.63,-2.0704e-06
1774484160000,91.721,91.817,91.7,91.804,10132.05,-2.0704e-06
1774484220000,91.803,91.861,91.767,91.778,3859.86,-2.0704e-06
1774484280000,91.762,91.816,91.762,91.809,322.36,-2.0704e-06
1774484340000,91.794,91.795,91.636,91.636,3050.72,-2.0704e-06
1774484400000,91.641,91.692,91.63,91.692,5552.65,-2.0704e-06
1774484460000,91.693,91.693,91.631,91.631,1185.05,-2.0704e-06
1774484520000,91.631,91.673,91.6,91.673,1503.55,-2.0704e-06
1774484580000,91.685,91.686,91.607,91.632,79.93,-2.0704e-06
1774484640000,91.633,91.641,91.604,91.633,12.59,-2.0704e-06
1774484700000,91.621,91.621,91.54,91.544,71.93,-2.0704e-06
1774484760000,91.555,91.618,91.54,91.618,88.01,-2.0704e-06
1774484820000,91.628,91.628,91.59,91.616,8.74,-2.0704e-06
1774484880000,91.604,91.618,91.604,91.618,393.2,-2.0704e-06
1774484940000,91.619,91.723,91.619,91.722,57.45,-2.0704e-06
1774485000000,91.72,91.743,91.708,91.743,72.52,-2.0704e-06
1774485060000,91.744,91.83,91.744,91.756,352.93,-2.0704e-06
1774485120000,91.757,91.795,91.755,91.795,825.78,-2.0704e-06
1774485180000,91.773,91.8,91.757,91.78,34.4,-2.0704e-06
1774485240000,91.747,91.78,91.73,91.766,480.01,-2.0704e-06
1774485300000,91.766,91.846,91.766,91.846,44.08,-2.0704e-06
1774485360000,91.845,91.88,91.845,91.862,1504.45,-2.0704e-06
1774485420000,91.853,91.885,91.83,91.884,1035.75,-2.0704e-06
1774485480000,91.881,91.912,91.873,91.891,2607.67,-2.0704e-06
1774485540000,91.885,91.885,91.831,91.845,116.04,-2.0704e-06
1774485600000,91.857,91.873,91.839,91.864,115.28,-2.0704e-06
1774485660000,91.86,91.861,91.838,91.838,165.65,-2.0704e-06
1774485720000,91.839,91.839,91.736,91.777,9692.17,-2.0704e-06
1774485780000,91.775,91.776,91.745,91.747,16.91,-2.0704e-06
1774485840000,91.746,91.83,91.746,91.829,383.43,-2.0704e-06
1774485900000,91.825,91.858,91.805,91.805,384.64,-2.0704e-06
1774485960000,91.805,91.846,91.777,91.825,183.34,-2.0704e-06
1774486020000,91.825,91.86,91.825,91.86,174.47,-2.0704e-06
1774486080000,91.86,91.913,91.86,91.909,1267.5,-2.0704e-06
1774486140000,91.914,91.923,91.8,91.839,687.79,-2.0704e-06
1774486200000,91.85,91.858,91.787,91.816,355.49,-2.0704e-06
1774486260000,91.79,91.792,91.742,91.746,1909.18,-2.0704e-06
1774486320000,91.753,91.774,91.614,91.614,382.04,-2.0704e-06
1774486380000,91.622,91.655,91.56,91.583,2728.98,-2.0704e-06
1774486440000,91.583,91.62,91.583,91.586,703.34,-2.0704e-06
1774486500000,91.582,91.582,91.48,91.48,886.98,-2.0704e-06
1774486560000,91.489,91.551,91.489,91.503,137.18,-2.0704e-06
1774486620000,91.513,91.637,91.513,91.603,504.48,-2.0704e-06
1774486680000,91.606,91.633,91.599,91.6,251.59,-2.0704e-06
